id,translatable_id,name,text,locale
721,210,5.469,"Additional allocation: in Armenia, Azerbaijan, Belarus, the Russian Federation, Georgia, Hungary, Lithuania, Mongolia, Uzbekistan, Poland, Kyrgyzstan, the Czech Rep., Romania, Tajikistan, Turkmenistan and Ukraine, the band 8 500-8 750 MHz is also allocated to the land mobile and radionavigation services on a primary basis.",en
722,211,5.469A,"In the band 8 550 – 8 650 MHz, stations in the Earth exploration-satellite service (active) and space research service (active) shall not cause harmful interference to, or constrain the use and development of, stations of the radiolocation service.",en
723,212,5.470,"The use of the band 8 750 – 8 850 MHz by the aeronautical radionavigation service is limited to airborne Doppler navigation aids on a centre frequency of 8 800 MHz.",en
724,213,5.472,"In the bands 8 850 – 9 000 MHz and 9 200 – 9 225 MHz, the maritime radionavigation service is limited to shore-based radars.",en
725,214,5.473A,"In the band 9 000 – 9 200 MHz, stations operating in the radiolocation service shall not cause harmful interference to, nor claim protection from, systems identified in No. 5.337 of RR operating in the aeronautical radionavigation service, or radar systems in the maritime radionavigation service operating in this band on a primary basis in the countries listed in No. 5.471 of RR.",en
726,215,5.474,"In the band 9 200 – 9 500 MHz, search and rescue transponders (SART) may be used, having due regard to the appropriate ITU-R Recommendation (see also Article 31 of RR).",en
727,216,5.475,"The use of the band 9 300 – 9 500 MHz by the aeronautical radionavigation service is limited to airborne weather radars and ground-based radars. In addition, ground-based radar beacons in the aeronautical radionavigation service are permitted in the band 9 300 – 9 320 MHz on condition that harmful interference is not caused to the maritime radionavigation service.",en
728,217,5.475A,"The use of the band 9 300 – 9 500 MHz by the Earth exploration-satellite service (active) and the space research service (active) is limited to systems requiring necessary bandwidth greater than 300 MHz that cannot be fully accommodated within the 9 500 – 9 800 MHz band.",en
729,218,5.475B,"In the band 9 300 – 9 500 MHz, stations operating in the radiolocation service shall not cause harmful interference to, nor claim protection from, radars operating in the radionavigation service in conformity 
with RR. Ground-based radars used for meteorological purposes have priority over other radiolocation uses.",en
730,219,5.476A,"In the band 9 300 – 9 800 MHz, stations in the Earth exploration-satellite service (active) and space research service (active) shall not cause harmful interference to, nor claim protection from, stations of the radionavigation and radiolocation services.",en
731,220,5.478A,"The use of the band 9 800 – 9 900 MHz by the Earth exploration-satellite service (active) and the space research service (active) is limited to systems requiring necessary bandwidth greater than 500 MHz that cannot be fully accommodated within the 9 300 – 9 800 MHz band.",en
732,221,5.478B,"In the band 9 800 – 9 900 MHz, stations in the Earth exploration-satellite service (active) and space research service (active) shall not cause harmful interference to, nor claim protection from stations of the fixed service to which this band is allocated on a secondary basis.",en
733,222,5.479,"The band 9 975 – 10 025 MHz is also allocated to the meteorological-satellite service on a secondary basis for use by weather radars.",en
734,223,5.482,"In the band 10.6 – 10.68 GHz, the power delivered to the antenna of stations of the fixed and mobile, except aeronautical mobile, services shall not exceed ?3 dBW. This limit may be exceeded, subject to agreement obtained under No. 9.21 of RR. However, in Algeria, Saudi Arabia, Armenia, Azerbaijan, Bahrain, Bangladesh, Belarus, Egypt, United Arab Emirates, Georgia, India, Indonesia, Iran, Iraq, Jordan, Libya, Kazakhstan, Kuwait, Lebanon, Morocco, Mauritania, Moldova, Nigeria, Oman, Uzbekistan, Pakistan, Philippines, Qatar, Syria, Kyrgyzstan, Singapore, Tajikistan, Tunisia, Turkmenistan and Viet Nam, this restriction on the fixed and mobile, except aeronautical mobile, service is not applicable.",en
735,224,5.482A,"For sharing of the band 10.6 – 10.68 GHz between the Earth exploration-satellite (passive) service and the fixed and mobile, except aeronautical mobile, services, Resolution 751 applies.",en
736,225,5.484,"In Region 1, the use of the band 10.7 – 11.7 GHz by the fixed-satellite service (Earth-to-space) is limited to feeder links for the broadcasting-satellite service.",en
737,226,5.484A,"The use of the bands 10.95 – 11.2 GHz (space-to-Earth), 11.45 – 11.7 GHz (space-to-Earth), 11.7 – 12.2 GHz (space-to-Earth) in Region 2, 12.2 – 12.75 GHz (space-to-Earth) in Region 3, 12.5 – 12.75 GHz (space-to-Earth) in Region 1, 13.75 – 14.5 GHz (Earth-to-space), 17.8 – 18.6 GHz (space-to-Earth), 19.7 – 20.2 GHz (space-to-Earth), 27.5 – 28.6 GHz (Earth-to-space), 29.5 – 30 GHz (Earth-to-space) by a non-geostationary-satellite system in the fixed-satellite service is subject to application of the provisions of No. 9.12 of RR for coordination with other non-geostationary-satellite systems in the fixed-satellite service. Non-geostationary-satellite systems in the fixed-satellite service shall not claim protection from geostationary-satellite networks in the fixed-satellite service operating in accordance with RR, irrespective of the dates of receipt by the Radiocommunication Bureau of ITU of the complete coordination or notification information, as appropriate, for the non-geostationary-satellite systems in the fixed-satellite service and of the complete coordination or notification information, as appropriate, for the geostationary-satellite networks, and No. 5.43A of RR does not apply. Non-geostationary-satellite systems in the fixed-satellite service in the above bands shall be operated in such a way that any unacceptable interference that may occur during their operation shall be rapidly eliminated.",en
738,227,5.487,"In the band 11.7 – 12.5 GHz in Regions 1 and 3, the fixed, fixed-satellite, mobile, except aeronautical mobile, and broadcasting services, in accordance with their respective allocations, shall not cause harmful interference to, or claim protection from, broadcasting-satellite stations operating in accordance with the Regions 1 and 3 Plan in Appendix 30 of RR.",en
739,228,5.487A,"Additional allocation: in Region 1, the band 11.7 – 12.5 GHz, in Region 2, the band 12.2 – 12.7 GHz and, in Region 3, the band 11.7 – 12.2 GHz, are also allocated to the fixed-satellite service (space-to-Earth) on a primary basis, limited to non-geostationary systems and subject to application of the provisions of No. 9.12 of RR for coordination with other non-geostationary-satellite systems in the fixed-satellite service. Non-geostationary-satellite systems in the fixed-satellite service shall not claim protection from geostationary-satellite networks in the broadcasting-satellite service operating in accordance with RR, irrespective of the dates of receipt by the Radiocommunication Bureau of ITU of the complete coordination or notification information, as appropriate, for the non-geostationary-satellite systems in the fixed-satellite service and of the complete coordination or notification information, as appropriate, for the geostationary-satellite networks, and No. 5.43A of RR does not apply in this case. Non-geostationary-satellite systems in the fixed-satellite service in the above bands shall be operated in such a way that any unacceptable interference that may occur during their operation shall be rapidly eliminated.",en
740,229,5.492,"Assignments to stations of the broadcasting-satellite service which are in conformity with the appropriate regional Plan or included in the Regions 1 and 3 List in RR Appendix 30 may also be used for transmissions in the fixed-satellite service (space-to-Earth), provided that such transmissions do not cause more interference, or require more protection from interference, than the broadcasting-satellite service transmissions operating in conformity with the Plan or the List, as appropriate.",en
