id,translatable_id,additional_info,future,locale
3077,3176,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3078,3177,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3079,3178,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3080,3179,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3081,3180,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3082,3181,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3085,3184,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3086,3185,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3087,3186,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3088,3187,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3089,3188,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3090,3189,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3091,3190,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3092,3191,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3093,3192,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3094,3193,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3095,3194,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3097,3196,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3098,3197,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3099,3198,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3101,3200,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -65 dBm/MHz, max. špičkový vyzářený výkon -44,5 dBm/120 kHz (e.r.p.)",,cs
3102,3201,"Ultraširokopásmové radary k zobrazení struktury zdí a zemského povrchu (GPR/WPR). Max. spektrální hustota e.i.r.p. -60 dBm/MHz, max. špičkový vyzářený výkon -37,5 dBm/120 kHz (e.r.p.)",,cs
3103,3202,"Vyzářený výkon 25 mW e.r.p., kanálová rozteč 25 kHz,  klíčovací poměr max 10%.",,cs
3105,3204,"E.i.r.p. 100 mW.",,cs
3107,3206,"Bezdrátové mikrofony. Vyzářený výkon max. e.r.p. 12 mW.",,cs
3108,3207,"Intenzita magnetického pole -8 dBμA/m ve vzdálenosti 10 m.",,cs
3109,3208,"Intenzita magnetického pole -8 dBμA/m ve vzdálenosti 10 m.",,cs
3110,3209,"Intenzita magnetického pole -8 dBμA/m ve vzdálenosti 10 m.",,cs
3111,3210,"Intenzita magnetického pole -8 dBμA/m ve vzdálenosti 10 m.",,cs
3112,3211,"Intenzita magnetického pole -8 dBμA/m ve vzdálenosti 10 m.",,cs
3113,3212,"Intenzita magnetického pole -8 dBμA/m ve vzdálenosti 10 m.",,cs
3114,3213,"Intenzita magnetického pole -8 dBμA/m ve vzdálenosti 10 m.",,cs
3115,3214,"Spektrální maska podle ČSN EN 300 330.",,cs
3116,3215,"Spektrální maska podle ČSN EN 300 330.",,cs
3117,3216,"Spektrální maska podle ČSN EN 300 330.",,cs
3118,3217,"Spektrální maska podle ČSN EN 300 330.",,cs
3127,3226,"Vyzářený výkon max.2 W e.r.p. , kanálová rozteč 200 kHz, vysílání pouze po vyžádání na základě příjmu (LBT).",,cs
3128,3227,"Vyzářený výkon max. 500 mW e.r.p. , kanálová rozteč 200 kHz, vysílání pouze po vyžádání na základě příjmu (LBT).",,cs
3129,3228,"Vyzářený výkon max. 500 mW e.i.r.p.",,cs
3130,3229,"Vyzářený výkon 4 W e.i.r.p., klíčovací poměr max. 15% v každé 200 ms periodě. Použití pouze uvnitř budov. FHSS povinně. Další podmínky v odst. 5 čl. 10 VO-R/10.",,cs
3133,3232,"Vyzářený výkon max. 10 mW e.i.r.p., klíčovací poměr max. 10 %. Kanálová rozteč 1 MHz. Celé pásmo lze využít jako jeden kanál pro vysokorychlostní přenos dat. Musí být použity techniky přístupu ke spektru a zmírnění rušení s účinkem dle norem, nebo alternativně klíčovací poměr max. 0,1 %. Aktivní implantáty. (viz odst. 5 čl. 11 VO-R/10.",,cs
3134,3233,"Vyzářený výkon max. 1 mW e.r.p., klíčovací poměr max. 10%. Pouze lékařské membránové implantáty velmi nízkého výkonu pro měření krevního tlaku.",,cs
3135,3234,"Vyzářený výkon max. 1 mW e.r.p., klíčovací poměr max. 10 %. Pouze lékařské membránové implantáty velmi nízkého výkonu pro měření krevního tlaku.",,cs
3136,3235,"Vyzářený výkon max. 1 mW e.r.p., klíčovací poměr max. 10 %. Pouze lékařské membránové implantáty velmi nízkého výkonu pro měření krevního tlaku.",,cs
3137,3236,"Vyzářený výkon max. 1 mW e.r.p., klíčovací poměr max. 10 %. Pouze lékařské membránové implantáty velmi nízkého výkonu pro měření krevního tlaku.",,cs
3138,3237,"Vyzářený výkon max. 1 mW e.r.p., klíčovací poměr max. 10 %. Pouze lékařské membránové implantáty velmi nízkého výkonu pro měření krevního tlaku.",,cs
3139,3238,"Vyzářený výkon 1 W e.r.p., provozní kmitočty 40,725 MHz; 40,735 MHz; 40,765 MHz; 40,775 MHz; 40,785 MHz; 40,815 MHz; 40,825 MHz; 40,835 MHz; 40,865 MHz; 40,875 MHz; 40,885 MHz; 40,915 MHz; 40,925 MHz; 40,935 MHz; 40,965 MHz; 40,975 MHz a 40,985 MHz.",,cs
3140,3239,"Duplexní úseky 27,9405-28,2205/28,9485-29,2285 GHz pro sítě FWA. Digitální modulace. FDD. Kanálová rozteč 28 MHz nebo 14 MHz. Vysílání základnových stanic v dolní polovině pásma pro případ spojů typu bod-více bodů.  Vnitrostátní a mezinárodní koordinaci provádí Úřad.",,cs
3141,3240,"Duplexní úseky 28,2205-28.4445 GHz a 29.2285-29.4525 určeny pro pevné spoje infrastruktury sítí systémů IMT. Počet práv omezen. Digitální modulace. FDD. Kanálová rozteč 28 MHz nebo 14 MHz. Max. výkon do anténního napaječe +35 dBm. Vnitrostátní kmitočtovou koordinaci provádí držitelé přídělu rádiových kmitočtů sami. Mezinárodní koordinaci provádí Úřad.",,cs
3142,3241,"Duplexní úseky 27,9405-28,2205/28,9485-29,2285 GHz pro sítě FWA. Digitální modulace. FDD. Kanálová rozteč 28 MHz nebo 14 MHz. Vysílání základnových stanic v dolní polovině pásma pro případ spojů typu bod-více bodů.  Vnitrostátní a mezinárodní koordinaci provádí Úřad.",,cs
3143,3242,"Ochranný úsek. Nelze využívat.",,cs
3144,3243,"Sítě pevného bezdrátového přístupu. Omezen počet práv. Základnové stanice, max. e.i.r.p. 41,5 dBW, kanálová rozteč 56 MHz nebo 28 MHz nebo 14 MHz. Nelze využít pro spoje vnitřní infrastruktury sítě.",,cs
3145,3244,"Ochranný úsek. Nelze využívat.",,cs
3146,3245,"Sítě pevného bezdrátového přístupu. Omezen počet práv. Základnové stanice, max. e.i.r.p. 41,5 dBW, kanálová rozteč 56 MHz nebo 28 MHz nebo 14 MHz. Nelze využít pro spoje vnitřní infrastruktury sítě.",,cs
3147,3246,"Sítě pevného bezdrátového přístupu. Omezen počet práv. Základnové stanice, max. e.i.r.p. 41,5 dBW, kanálová rozteč 56 MHz nebo 28 MHz nebo 14 MHz. Nelze využít pro spoje vnitřní infrastruktury sítě.",,cs
3148,3247,"Sítě pevného bezdrátového přístupu. Omezen počet práv. Základnové stanice, max. e.i.r.p. 41,5 dBW, kanálová rozteč 56 MHz nebo 28 MHz nebo 14 MHz. Nelze využít pro spoje vnitřní infrastruktury sítě.",,cs
3149,3248,"Ochranný úsek. Nelze využívat.",,cs
3150,3249,"Pevné spoje bod-bod. Max. e.i.r.p. se stanovuje individuálně, kanálová rozteč 56 MHz nebo 28 MHz nebo 14 MHz nebo 7 MHz nebo 3,5 MHz.",,cs
3151,3250,"Pevné spoje bod-bod. Max. e.i.r.p. se stanovuje individuálně, kanálová rozteč 56 MHz nebo 28 MHz nebo 14 MHz nebo 7 MHz nebo 3,5 MHz.",,cs
3152,3251,"Ochranný úsek. Nelze využívat.",,cs
3153,3252,"Ochranný úsek. Nelze využívat.",,cs
3154,3253,"Sítě pevného bezdrátového přístupu. Omezen počet práv. Vysílání účastnických terminálů. Kanálová rozteč 56 MHz nebo 28 MHz nebo 14 MHz. Nelze využít pro spoje vnitřní infrastruktury sítě. Terminály nesmí být provozovány v DMO.",,cs
3155,3254,"Ochranný úsek. Nelze využívat.",,cs
3156,3255,"Sítě pevného bezdrátového přístupu. Omezen počet práv. Vysílání účastnických terminálů. Kanálová rozteč 56 MHz nebo 28 MHz nebo 14 MHz. Nelze využít pro spoje vnitřní infrastruktury sítě. Terminály nesmí být provozovány v DMO.",,cs
3157,3256,"Ochranný úsek. Nelze využívat.",,cs
3158,3257,"Sítě pevného bezdrátového přístupu. Omezen počet práv. Vysílání účastnických terminálů. Kanálová rozteč 56 MHz nebo 28 MHz nebo 14 MHz. Nelze využít pro spoje vnitřní infrastruktury sítě. Terminály nesmí být provozovány v DMO.",,cs
3159,3258,"Ochranný úsek. Nelze využívat.",,cs
3160,3259,"Pevné spoje bod-bod. Max. e.i.r.p. se stanovuje individuálně, kanálová rozteč 56 MHz nebo 28 MHz nebo 14 MHz nebo 7 MHz nebo 3,5 MHz.",,cs
3161,3260,"Ochranný úsek. Nelze využívat.",,cs
3162,3262,"Plánování podle čl. 12 Řádu.  Využití v ČR ukončeno 31. 1. 2011.",,cs
3163,3263,"Plánování podle čl. 12 Řádu.  Využití v ČR ukončeno 31. 1. 2011.",,cs
3164,3264,"Max e.r.p. 100 mW, kanálová rozteč 10 kHz, klíčovací poměr max 0,1%. Není povolen přenos obrazových informací. Stanice dálkového ovládání modelů mohou  využívat kmitočet v souladu s rozhodnutím CEPT.",,cs
3165,3265,"Max e.r.p. 100 mW, kanálová rozteč 10 kHz, klíčovací poměr max 0,1%. Není povolen přenos obrazových informací. Stanice dálkového ovládání modelů mohou  využívat kmitočet v souladu s rozhodnutím CEPT.",,cs
3166,3266,"Max e.r.p. 100 mW, kanálová rozteč 10 kHz, klíčovací poměr max 0,1%. Není povolen přenos obrazových informací. Stanice dálkového ovládání modelů mohou  využívat kmitočet v souladu s rozhodnutím CEPT.",,cs
3167,3267,"Max e.r.p. 100 mW, kanálová rozteč 10 kHz, klíčovací poměr max 0,1%. Není povolen přenos obrazových informací. Stanice dálkového ovládání modelů mohou  využívat kmitočet v souladu s rozhodnutím CEPT.",,cs
3168,3268,"Přenosné stanice pro přenos dat, výkon do 1 W e.r.p.",,cs
3169,3269,"Přenosné stanice pro přenos dat, výkon do 100 mW e.r.p.",,cs
3170,3270,"Přenosné stanice pro přenos dat, výkon do 100 mW e.r.p.",,cs
3171,3271,"Přenosné stanice pro přenos dat, výkon do 1 W e.r.p.",,cs
3172,3272,"Přenosné stanice pro přenos dat, výkon do 1 W e.r.p.",,cs
3173,3273,"Přenosné stanice pro přenos dat, výkon do 1 W e.r.p.",,cs
3174,3274,"Přenosné stanice pro přenos dat, výkon do 10 mW e.r.p.",,cs
3175,3275,"Přenosné stanice pro přenos dat, výkon do 10 mW e.r.p.",,cs
3176,3276,"Přenosné stanice pro přenos dat, výkon do 10 mW e.r.p.",,cs
3177,3277,"Regionální pohyblivé spoje a sítě výhradně pro potřeby spojení a koordinace činnosti organizací zdravotnické záchranné služby, simplex, max. e.r.p. 10 W, kanálová rozteč 25 kHz, max. šířka zabraného pásma 16 kHz.",,cs
3178,3278,"Regionální pohyblivé spoje a sítě výhradně pro potřeby spojení a koordinace činnosti organizací zdravotnické záchranné služby, simplex, max. e.r.p. 10 W, kanálová rozteč 25 kHz, max. šířka zabraného pásma 16 kHz.",,cs
3179,3279,"Regionální pohyblivé spoje a sítě výhradně pro potřeby spojení a koordinace činnosti organizací zdravotnické záchranné služby, simplex, max. e.r.p. 10 W, kanálová rozteč 25 kHz, max. šířka zabraného pásma 16 kHz.",,cs
3180,3280,"Regionální pohyblivé spoje a sítě výhradně pro potřeby spojení a koordinace činnosti organizací zdravotnické záchranné služby, simplex, max. e.r.p. 10 W, kanálová rozteč 25 kHz, max. šířka zabraného pásma 16 kHz.",,cs
3181,3281,"Regionální pohyblivé spoje a sítě výhradně pro potřeby spojení a koordinace činnosti organizací zdravotnické záchranné služby, simplex, max. e.r.p. 10 W, kanálová rozteč 25 kHz, max. šířka zabraného pásma 16 kHz.",,cs
3182,3282,"Regionální pohyblivé spoje a sítě výhradně pro potřeby spojení a koordinace činnosti organizací zdravotnické záchranné služby, simplex, max. e.r.p. 10 W, kanálová rozteč 25 kHz, max. šířka zabraného pásma 16 kHz.",,cs
3183,3283,"Regionální pohyblivé spoje a sítě výhradně pro potřeby spojení a koordinace činnosti organizací zdravotnické záchranné služby, simplex, max. e.r.p. 10 W, kanálová rozteč 25 kHz, max. šířka zabraného pásma 16 kHz.",,cs
3184,3284,"Regionální pohyblivé spoje a sítě výhradně pro potřeby spojení a koordinace činnosti organizací zdravotnické záchranné služby, simplex, max. e.r.p. 10 W, kanálová rozteč 25 kHz, max. šířka zabraného pásma 16 kHz.",,cs
3185,3285,"Regionální pohyblivé spoje a sítě výhradně pro potřeby spojení a koordinace činnosti organizací zdravotnické záchranné služby, simplex, max. e.r.p. 10 W, kanálová rozteč 25 kHz, max. šířka zabraného pásma 16 kHz.",,cs
3186,3286,"Max. e.r.p. 1 W.",,cs
3187,3287,"Max. e.r.p. 1 W.",,cs
3188,3288,"Max. e.r.p. 1 W.",,cs
3189,3289,"Max. e.r.p. 1 W.",,cs
3190,3290,"Max. e.r.p. 1 W.",,cs
3191,3291,"Max e.r.p. 1 W.",,cs
3192,3293,"Přenos dat, max. e.r.p. 500 mW.",,cs
3193,3294,"Letadlový komunikační adresní a oznamovací systém ACARS",,cs
3194,3295,"Letadlový komunikační adresní a oznamovací systém ACARS",,cs
3201,3302,"Přenos dat. Duplexní odstup 4,5 MHz k 151,475 MHz, max. e.r.p. 10 W. Stávající sítě a spoje s roztečí 25 kHz mohou být provozovány do konce platnosti individuálního oprávnění s tím, že v nich nejsou prováděny změny vedoucí k jejich rozšiřování.",,cs
3202,3303,"Přenos dat. Duplexní odstup 4,5 MHz k 151,55 MHz, max. e.r.p. 10 W. Stávající sítě a spoje s roztečí 25 kHz mohou být provozovány do konce platnosti individuálního oprávnění s tím, že v nich nejsou prováděny změny vedoucí k jejich rozšiřování.",,cs
3203,3304,"Přenos dat. Duplexní odstup 4,5 MHz k 151,575 MHz, max. e.r.p. 10 W. Stávající sítě a spoje s roztečí 25 kHz mohou být provozovány do konce platnosti individuálního oprávnění s tím, že v nich nejsou prováděny změny vedoucí k jejich rozšiřování.",,cs
3204,3305,"Kategorie služby plavební informace, kanál č. 9. Výstupní výkon lodní stanice musí být automaticky udržován v rozmezí 0,5 - 1 W.",,cs
3209,3310,"SRD pro dálkové ovládání jeřábů, lesních strojů,  železničních vleček a dalších mechanismů. Max. vyzářený výkon je 0,1 W e.r.p., kanálová rozteč 12,5 kHz.",,cs
3210,3311,"Hlasová komunikace přenosnými stanicemi na společných kmitočtech, max. e.r.p. 5 W, kanálová rozteč 12,5 kHz.",,cs
3211,3312,"Hlasová komunikace přenosnými stanicemi na společných kmitočtech, max. e.r.p. 5 W, kanálová rozteč 12,5 kHz.",,cs
3212,3313,"Hlasová komunikace přenosnými stanicemi na společných kmitočtech, max. e.r.p. 1 W, kanálová rozteč 12,5 kHz.",,cs
3213,3314,"Přenos dat a lokální paging. Stávající sítě a spoje s roztečí 25 kHz mohou být provozovány do konce platnosti individuálního oprávnění s tím, že v nich nejsou prováděny změny vedoucí k jejich rozšiřování.",,cs
3214,3315,"SRD pro dálkové ovládání jeřábů, lesních strojů,  železničních vleček a dalších mechanismů. Max. vyzářený výkon je 0,1 W e.r.p., kanálová rozteč 12,5 kHz.",,cs
3215,3316,"Datová vysílací rádiová zařízení pro přenos nehovorových signálů.",,cs
3216,3317,"Přenosná vysílací rádiová zařízení malého výkonu.",,cs
3217,3318,"Přenosná vysílací rádiová zařízení malého výkonu.",,cs
3218,3319,"Přenosná vysílací rádiová zařízení malého výkonu.",,cs
3219,3320,"Přenosná vysílací rádiová zařízení malého výkonu.",,cs
3220,3321,"Vyzářený výkon max. 500 mW e.i.r.p. Železniční zařízení systému AVI. Vysílání pouze v přítomnosti vlaku.",,cs
3221,3322,"Vyzářený výkon max. 500 mW e.i.r.p. Železniční zařízení systému AVI. Vysílání pouze v přítomnosti vlaku.",,cs
3222,3323,"Vyzářený výkon max. 500 mW e.i.r.p. Železniční zařízení systému AVI. Vysílání pouze v přítomnosti vlaku.",,cs
